TransactionID,OrderID,Order Date,Quantity,ProductID,RepID,ChannelID,PaymentID,SegmentID,CustomerID
TRX104358,ORD563107,20/12/2022,4,P2359,R1006,C-1001,PM-1122,SID-1001,C24739
TRX100076,ORD692879,20/12/2022,4,P7251,R1001,C-1002,PM-1123,SID-1002,C25231
TRX102038,ORD643669,20/12/2022,3,P4495,R1002,C-1003,PM-1124,SID-1003,C21205
TRX102735,ORD547938,20/12/2022,1,P0225,R1003,C-1004,PM-1125,SID-1004,C23600
TRX101519,ORD668911,21/12/2022,4,P1894,R1004,C-1001,PM-1126,SID-1001,C26159
TRX103980,ORD651798,21/12/2022,3,P4355,R1005,C-1002,PM-1127,SID-1002,C27062
TRX101614,ORD543436,21/12/2022,6,P4309,R1006,C-1001,PM-1122,SID-1003,C25146
TRX101955,ORD646012,21/12/2022,5,P2707,R1007,C-1001,PM-1123,SID-1004,C29424
TRX103057,ORD528427,22/12/2022,6,P7603,R1008,C-1002,PM-1124,SID-1001,C25142
TRX103350,ORD539884,22/12/2022,6,P8444,R1009,C-1003,PM-1125,SID-1002,C22332
TRX103628,ORD635132,22/12/2022,2,P1566,R1010,C-1004,PM-1126,SID-1003,C21194
TRX102245,ORD608321,22/12/2022,6,P3193,R1001,C-1001,PM-1127,SID-1004,C28609
TRX103083,ORD583862,22/12/2022,5,P9484,R1001,C-1002,PM-1122,SID-1001,C28416
TRX103928,ORD648567,22/12/2022,3,P2653,R1002,C-1003,PM-1123,SID-1001,C29720
TRX104078,ORD611240,23/12/2022,4,P0126,R1001,C-1004,PM-1124,SID-1002,C25863
TRX100868,ORD571456,23/12/2022,5,P6794,R1002,C-1001,PM-1125,SID-1001,C22985
TRX101553,ORD525041,23/12/2022,5,P5552,R1003,C-1002,PM-1126,SID-1002,C27773
TRX103693,ORD690548,23/12/2022,1,P7834,R1004,C-1003,PM-1127,SID-1003,C29562
TRX104029,ORD622723,23/12/2022,3,P1628,R1005,C-1004,PM-1122,SID-1004,C22735
TRX104531,ORD646199,23/12/2022,6,P5107,R1006,C-1002,PM-1123,SID-1001,C27679
TRX104635,ORD582686,24/12/2022,4,P0481,R1007,C-1002,PM-1124,SID-1002,C26673
TRX100489,ORD588897,24/12/2022,2,P1840,R1001,C-1003,PM-1125,SID-1003,C27244
TRX101305,ORD672007,24/12/2022,3,P6454,R1002,C-1002,PM-1126,SID-1001,C22672
TRX101967,ORD596628,25/12/2022,5,P4101,R1003,C-1003,PM-1127,SID-1002,C26271
TRX103584,ORD640783,25/12/2022,4,P2359,R1004,C-1004,PM-1122,SID-1001,C28234
TRX103750,ORD573262,25/12/2022,3,P7251,R1005,C-1002,PM-1123,SID-1002,C23541
TRX104952,ORD558754,25/12/2022,2,P4495,R1006,C-1002,PM-1124,SID-1003,C23526
TRX101295,ORD633295,25/12/2022,7,P0225,R1007,C-1002,PM-1125,SID-1001,C26479
TRX103008,ORD572552,26/12/2022,3,P1894,R1008,C-1002,PM-1126,SID-1002,C20420
TRX104347,ORD690585,26/12/2022,2,P4355,R1009,C-1002,PM-1127,SID-1003,C27082
TRX100929,ORD568451,26/12/2022,4,P4309,R1010,C-1002,PM-1122,SID-1004,C22334
TRX101109,ORD650267,26/12/2022,4,P2707,R1001,C-1003,PM-1123,SID-1001,C26039
TRX101833,ORD503152,26/12/2022,3,P7603,R1002,C-1002,PM-1124,SID-1002,C21225
TRX102325,ORD527722,26/12/2022,7,P8444,R1003,C-1003,PM-1125,SID-1003,C29961
TRX102547,ORD576815,26/12/2022,5,P1566,R1004,C-1004,PM-1126,SID-1004,C29709
TRX101181,ORD664455,27/12/2022,6,P3193,R1005,C-1002,PM-1127,SID-1001,C24476
TRX101493,ORD644142,27/12/2022,4,P9484,R1006,C-1003,PM-1122,SID-1002,C27462
TRX102361,ORD507641,27/12/2022,3,P2653,R1006,C-1004,PM-1123,SID-1003,C28379
TRX103400,ORD514184,27/12/2022,2,P0126,R1001,C-1002,PM-1124,SID-1004,C28782
TRX103710,ORD516744,29/12/2022,7,P6794,R1002,C-1003,PM-1125,SID-1001,C20797
TRX103756,ORD669502,29/12/2022,1,P5552,R1003,C-1004,PM-1126,SID-1001,C20215
TRX104872,ORD643352,29/12/2022,3,P7834,R1004,C-1001,PM-1127,SID-1002,C29994
TRX100542,ORD568015,29/12/2022,3,P1628,R1005,C-1002,PM-1122,SID-1001,C29637
TRX100715,ORD687742,30/12/2022,4,P5107,R1006,C-1003,PM-1123,SID-1002,C20870
TRX102327,ORD665045,30/12/2022,2,P0481,R1007,C-1004,PM-1124,SID-1003,C24971
TRX103694,ORD556926,30/12/2022,3,P1840,R1008,C-1001,PM-1125,SID-1004,C21106
TRX100412,ORD531944,30/12/2022,4,P6454,R1009,C-1002,PM-1126,SID-1001,C22795
TRX101557,ORD641759,30/12/2022,4,P4101,R1010,C-1001,PM-1127,SID-1002,C27415
TRX104198,ORD584392,31/12/2022,3,P2359,R1001,C-1001,PM-1122,SID-1003,C24426
TRX104529,ORD545783,31/12/2022,1,P7251,R1001,C-1002,PM-1123,SID-1001,C22427
TRX102896,ORD538672,01/01/2023,6,P4495,R1002,C-1003,PM-1124,SID-1002,C24253
TRX103727,ORD634920,01/01/2023,3,P0225,R1001,C-1004,PM-1125,SID-1001,C21684
TRX103761,ORD581548,01/01/2023,5,P1894,R1002,C-1001,PM-1126,SID-1002,C26358
TRX104052,ORD509810,02/01/2023,3,P4355,R1003,C-1002,PM-1127,SID-1003,C25468
TRX104632,ORD556205,02/01/2023,2,P4309,R1004,C-1003,PM-1122,SID-1001,C22248
TRX104565,ORD640974,03/01/2023,6,P2707,R1005,C-1004,PM-1123,SID-1002,C28222
TRX104743,ORD659066,03/01/2023,3,P7603,R1006,C-1001,PM-1124,SID-1003,C28807
TRX100145,ORD632926,03/01/2023,5,P8444,R1007,C-1002,PM-1125,SID-1004,C22894
TRX100447,ORD644816,03/01/2023,2,P1566,R1001,C-1003,PM-1126,SID-1001,C29800
TRX102484,ORD520704,03/01/2023,6,P3193,R1002,C-1004,PM-1127,SID-1002,C21785
TRX103451,ORD580450,04/01/2023,2,P9484,R1003,C-1002,PM-1122,SID-1003,C22968
TRX104920,ORD582827,04/01/2023,1,P2653,R1004,C-1002,PM-1123,SID-1004,C20787
TRX100415,ORD653182,04/01/2023,5,P0126,R1005,C-1003,PM-1124,SID-1001,C20377
TRX100802,ORD517182,04/01/2023,1,P6794,R1006,C-1002,PM-1125,SID-1002,C27173
TRX102703,ORD637753,05/01/2023,5,P5552,R1007,C-1003,PM-1126,SID-1003,C25771
TRX102755,ORD629366,05/01/2023,5,P7834,R1008,C-1004,PM-1127,SID-1004,C29804
TRX103467,ORD593187,05/01/2023,3,P1628,R1009,C-1002,PM-1122,SID-1001,C27055
TRX101107,ORD657154,05/01/2023,2,P5107,R1010,C-1002,PM-1123,SID-1001,C24940
TRX102471,ORD513568,06/01/2023,3,P0481,R1001,C-1002,PM-1124,SID-1002,C25496
TRX102914,ORD649648,06/01/2023,8,P1840,R1002,C-1002,PM-1125,SID-1001,C23451
TRX103669,ORD600190,07/01/2023,7,P6454,R1003,C-1002,PM-1126,SID-1002,C24717
TRX101423,ORD528404,07/01/2023,5,P4101,R1004,C-1002,PM-1127,SID-1003,C26486
TRX101665,ORD534963,07/01/2023,5,P2359,R1005,C-1003,PM-1122,SID-1004,C25385
TRX101879,ORD607744,07/01/2023,9,P7251,R1006,C-1002,PM-1123,SID-1001,C21463
TRX104193,ORD520135,08/01/2023,5,P4495,R1006,C-1003,PM-1124,SID-1002,C21070
TRX101687,ORD650562,08/01/2023,3,P0225,R1001,C-1004,PM-1125,SID-1003,C23717
TRX104146,ORD668173,08/01/2023,3,P1894,R1002,C-1002,PM-1126,SID-1001,C28520
TRX100934,ORD546984,08/01/2023,3,P4355,R1003,C-1003,PM-1127,SID-1002,C29647
TRX101429,ORD696149,09/01/2023,4,P4309,R1004,C-1004,PM-1122,SID-1001,C29326
TRX104387,ORD514313,10/01/2023,6,P2707,R1005,C-1002,PM-1123,SID-1002,C21728
TRX104818,ORD538362,10/01/2023,6,P7603,R1006,C-1003,PM-1124,SID-1003,C25134
TRX100637,ORD529814,10/01/2023,4,P8444,R1007,C-1004,PM-1125,SID-1001,C27003
TRX100739,ORD683823,12/01/2023,2,P1566,R1008,C-1001,PM-1126,SID-1002,C25108
TRX102005,ORD681546,12/01/2023,1,P3193,R1009,C-1002,PM-1127,SID-1003,C23858
TRX103767,ORD571925,12/01/2023,5,P9484,R1010,C-1003,PM-1122,SID-1004,C21167
TRX101837,ORD500779,12/01/2023,2,P2653,R1001,C-1004,PM-1123,SID-1001,C22105
TRX103068,ORD683646,13/01/2023,5,P0126,R1001,C-1001,PM-1124,SID-1002,C29374
TRX104153,ORD670734,13/01/2023,4,P6794,R1002,C-1002,PM-1125,SID-1003,C26051
TRX104367,ORD531774,14/01/2023,6,P5552,R1001,C-1001,PM-1126,SID-1004,C27111
TRX100247,ORD621062,14/01/2023,7,P7834,R1002,C-1001,PM-1127,SID-1001,C22929
TRX102562,ORD509049,15/01/2023,2,P1628,R1003,C-1002,PM-1122,SID-1002,C25323
TRX102664,ORD646695,16/01/2023,3,P5107,R1004,C-1003,PM-1123,SID-1003,C20235
TRX104668,ORD697134,16/01/2023,2,P0481,R1005,C-1004,PM-1124,SID-1004,C26058
TRX104812,ORD617335,16/01/2023,3,P1840,R1006,C-1001,PM-1125,SID-1001,C29368
TRX100823,ORD652395,17/01/2023,5,P6454,R1007,C-1002,PM-1126,SID-1001,C27018
TRX103018,ORD580729,17/01/2023,5,P4101,R1001,C-1003,PM-1127,SID-1002,C23046
TRX102370,ORD655923,17/01/2023,4,P2359,R1002,C-1004,PM-1122,SID-1001,C25769
TRX103883,ORD645081,17/01/2023,4,P7251,R1003,C-1001,PM-1123,SID-1002,C22805
TRX100788,ORD607668,18/01/2023,4,P4495,R1004,C-1002,PM-1124,SID-1003,C22338
TRX100296,ORD552740,18/01/2023,4,P0225,R1005,C-1003,PM-1125,SID-1004,C22802
TRX102797,ORD632978,18/01/2023,3,P1894,R1006,C-1004,PM-1126,SID-1001,C23066
TRX103079,ORD615325,18/01/2023,3,P4355,R1007,C-1002,PM-1127,SID-1002,C24252
TRX101937,ORD518615,18/01/2023,1,P4309,R1008,C-1002,PM-1122,SID-1003,C28825
TRX102331,ORD501606,19/01/2023,4,P2707,R1009,C-1003,PM-1123,SID-1001,C20173
TRX102355,ORD543288,19/01/2023,2,P7603,R1010,C-1002,PM-1124,SID-1002,C26647
TRX103019,ORD619148,19/01/2023,3,P8444,R1001,C-1003,PM-1125,SID-1001,C22369
TRX101868,ORD524602,19/01/2023,2,P1566,R1002,C-1004,PM-1126,SID-1002,C25366
TRX103037,ORD614323,20/01/2023,4,P3193,R1003,C-1002,PM-1127,SID-1003,C20716
TRX103887,ORD585476,20/01/2023,2,P9484,R1004,C-1002,PM-1122,SID-1001,C26120
TRX104634,ORD578346,20/01/2023,4,P2653,R1005,C-1002,PM-1123,SID-1002,C21797
TRX104980,ORD506668,21/01/2023,4,P0126,R1006,C-1002,PM-1124,SID-1003,C29628
TRX101801,ORD619924,21/01/2023,4,P6794,R1006,C-1002,PM-1125,SID-1004,C28230
TRX102824,ORD553008,21/01/2023,8,P5552,R1001,C-1002,PM-1126,SID-1001,C25426
TRX103089,ORD580899,21/01/2023,3,P7834,R1002,C-1003,PM-1127,SID-1002,C28755
TRX103631,ORD549968,21/01/2023,3,P1628,R1003,C-1002,PM-1122,SID-1003,C25337
TRX100967,ORD594900,22/01/2023,1,P5107,R1004,C-1003,PM-1123,SID-1004,C24753
TRX104011,ORD668075,22/01/2023,4,P0481,R1005,C-1004,PM-1124,SID-1001,C21100
TRX104502,ORD688317,22/01/2023,2,P1840,R1006,C-1002,PM-1125,SID-1002,C20369
TRX101602,ORD613620,24/01/2023,4,P6454,R1007,C-1003,PM-1126,SID-1003,C24766
TRX102595,ORD662241,24/01/2023,3,P4101,R1008,C-1004,PM-1127,SID-1004,C24281
TRX103706,ORD621823,24/01/2023,2,P2359,R1009,C-1002,PM-1122,SID-1001,C23748
TRX104116,ORD691044,24/01/2023,4,P7251,R1010,C-1003,PM-1123,SID-1001,C24441
TRX104257,ORD558475,25/01/2023,3,P4495,R1001,C-1004,PM-1124,SID-1002,C28138
TRX101038,ORD632692,25/01/2023,2,P0225,R1001,C-1001,PM-1125,SID-1001,C25582
TRX102504,ORD600936,25/01/2023,2,P1894,R1002,C-1002,PM-1126,SID-1002,C25805
TRX103327,ORD534761,25/01/2023,5,P4355,R1001,C-1003,PM-1127,SID-1003,C24320
TRX100278,ORD670809,25/01/2023,3,P4309,R1002,C-1004,PM-1122,SID-1004,C25681
TRX101267,ORD656772,25/01/2023,2,P2707,R1003,C-1001,PM-1123,SID-1001,C22241
TRX102103,ORD675905,26/01/2023,4,P7603,R1004,C-1002,PM-1124,SID-1002,C22182
TRX104135,ORD557421,26/01/2023,5,P8444,R1005,C-1001,PM-1125,SID-1003,C20036
TRX100226,ORD535577,26/01/2023,4,P1566,R1006,C-1001,PM-1126,SID-1001,C24831
TRX100242,ORD594431,26/01/2023,7,P3193,R1007,C-1002,PM-1127,SID-1002,C23614
TRX100462,ORD554713,26/01/2023,2,P9484,R1001,C-1003,PM-1122,SID-1001,C25723
TRX101163,ORD652767,27/01/2023,6,P2653,R1002,C-1004,PM-1123,SID-1002,C29894
TRX102605,ORD525235,27/01/2023,5,P0126,R1003,C-1001,PM-1124,SID-1003,C21524
TRX103841,ORD635699,28/01/2023,5,P6794,R1004,C-1002,PM-1125,SID-1001,C21478
TRX101011,ORD696243,28/01/2023,2,P5552,R1005,C-1003,PM-1126,SID-1002,C27606
TRX102223,ORD579845,28/01/2023,5,P7834,R1006,C-1004,PM-1127,SID-1003,C27713
TRX102587,ORD520395,29/01/2023,4,P1628,R1007,C-1001,PM-1122,SID-1004,C28602
TRX104228,ORD685684,29/01/2023,5,P5107,R1008,C-1002,PM-1123,SID-1001,C24726
TRX104507,ORD619414,29/01/2023,3,P0481,R1009,C-1003,PM-1124,SID-1002,C23799
TRX100751,ORD690224,29/01/2023,5,P1840,R1010,C-1004,PM-1125,SID-1003,C25544
TRX101855,ORD650349,30/01/2023,5,P6454,R1001,C-1002,PM-1126,SID-1004,C21040
TRX100241,ORD559658,30/01/2023,3,P4101,R1002,C-1002,PM-1127,SID-1001,C27167
TRX100486,ORD581019,30/01/2023,4,P2359,R1003,C-1003,PM-1122,SID-1002,C29949
TRX100789,ORD511815,30/01/2023,4,P7251,R1004,C-1002,PM-1123,SID-1003,C26243
TRX100055,ORD542510,30/01/2023,4,P4495,R1005,C-1003,PM-1124,SID-1004,C26380
TRX101669,ORD559390,31/01/2023,4,P0225,R1006,C-1004,PM-1125,SID-1001,C28722
TRX102254,ORD537416,31/01/2023,3,P1894,R1006,C-1002,PM-1126,SID-1001,C22895
TRX102709,ORD675189,01/02/2023,2,P4355,R1001,C-1002,PM-1127,SID-1002,C20458
TRX100784,ORD544912,01/02/2023,6,P4309,R1002,C-1002,PM-1122,SID-1001,C28082
TRX102349,ORD508592,02/02/2023,6,P2707,R1003,C-1002,PM-1123,SID-1002,C23298
TRX103931,ORD501499,02/02/2023,3,P7603,R1004,C-1002,PM-1124,SID-1003,C22654
TRX104030,ORD621097,02/02/2023,4,P8444,R1005,C-1002,PM-1125,SID-1004,C22333
TRX104715,ORD514816,02/02/2023,6,P1566,R1006,C-1003,PM-1126,SID-1001,C26191
TRX100433,ORD524297,03/02/2023,6,P3193,R1007,C-1002,PM-1127,SID-1002,C27222
TRX102360,ORD558548,03/02/2023,2,P9484,R1008,C-1003,PM-1122,SID-1003,C24669
TRX104629,ORD622558,03/02/2023,7,P2653,R1009,C-1004,PM-1123,SID-1001,C25286
TRX104840,ORD613026,04/02/2023,3,P0126,R1010,C-1002,PM-1124,SID-1002,C26342
TRX100798,ORD550533,05/02/2023,4,P6794,R1001,C-1003,PM-1125,SID-1001,C28870
TRX101544,ORD527352,05/02/2023,3,P5552,R1001,C-1004,PM-1126,SID-1002,C25026
TRX101704,ORD594520,06/02/2023,4,P7834,R1002,C-1002,PM-1127,SID-1003,C29913
TRX104816,ORD650306,06/02/2023,6,P1628,R1001,C-1003,PM-1122,SID-1001,C26773
TRX100532,ORD668880,07/02/2023,5,P5107,R1002,C-1004,PM-1123,SID-1002,C23205
TRX102141,ORD512851,07/02/2023,5,P0481,R1003,C-1001,PM-1124,SID-1003,C26822
TRX104176,ORD543699,07/02/2023,3,P1840,R1004,C-1002,PM-1125,SID-1004,C25828
TRX103098,ORD670846,08/02/2023,4,P6454,R1005,C-1003,PM-1126,SID-1001,C21250
TRX102874,ORD527949,08/02/2023,6,P4101,R1006,C-1004,PM-1127,SID-1002,C25473
TRX103492,ORD511261,09/02/2023,2,P2359,R1007,C-1001,PM-1122,SID-1003,C29065
TRX102645,ORD678776,09/02/2023,2,P7251,R1001,C-1002,PM-1123,SID-1004,C29529
TRX104501,ORD532558,09/02/2023,5,P4495,R1002,C-1001,PM-1124,SID-1001,C22069
TRX102023,ORD598146,09/02/2023,3,P0225,R1003,C-1001,PM-1125,SID-1002,C20479
TRX104628,ORD679734,10/02/2023,5,P1894,R1004,C-1002,PM-1126,SID-1003,C29342
TRX104878,ORD694302,10/02/2023,2,P4355,R1005,C-1003,PM-1127,SID-1004,C24739
TRX100469,ORD565679,11/02/2023,4,P4309,R1006,C-1004,PM-1122,SID-1001,C25231
TRX103040,ORD520853,11/02/2023,6,P2707,R1007,C-1001,PM-1123,SID-1001,C21205
TRX101552,ORD645334,12/02/2023,4,P7603,R1008,C-1002,PM-1124,SID-1002,C23600
TRX103024,ORD574193,12/02/2023,2,P8444,R1009,C-1003,PM-1125,SID-1001,C26159
TRX103611,ORD565551,12/02/2023,3,P1566,R1010,C-1004,PM-1126,SID-1002,C27062
TRX104829,ORD651343,12/02/2023,2,P3193,R1001,C-1001,PM-1127,SID-1003,C25146
TRX100888,ORD583623,12/02/2023,4,P9484,R1002,C-1002,PM-1122,SID-1004,C29424
TRX103600,ORD515051,12/02/2023,3,P2653,R1003,C-1003,PM-1123,SID-1001,C25142
TRX100687,ORD569806,13/02/2023,3,P0126,R1004,C-1004,PM-1124,SID-1002,C22332
TRX104311,ORD659800,13/02/2023,3,P6794,R1005,C-1002,PM-1125,SID-1003,C21194
TRX100020,ORD674699,13/02/2023,9,P5552,R1006,C-1002,PM-1126,SID-1001,C28609
TRX100152,ORD551418,13/02/2023,5,P7834,R1006,C-1003,PM-1127,SID-1002,C28416
TRX100520,ORD560537,13/02/2023,6,P1628,R1001,C-1002,PM-1122,SID-1001,C29720
TRX101138,ORD584681,13/02/2023,1,P5107,R1002,C-1003,PM-1123,SID-1002,C25863
TRX102162,ORD540975,13/02/2023,2,P0481,R1003,C-1004,PM-1124,SID-1003,C22985
TRX104038,ORD678305,13/02/2023,3,P1840,R1004,C-1002,PM-1125,SID-1001,C27773
TRX100426,ORD504233,14/02/2023,4,P6454,R1005,C-1002,PM-1126,SID-1002,C29562
TRX100661,ORD697440,14/02/2023,5,P4101,R1006,C-1002,PM-1127,SID-1003,C22735
TRX101715,ORD627148,14/02/2023,5,P2359,R1007,C-1002,PM-1122,SID-1004,C27679
TRX101845,ORD561933,14/02/2023,2,P7251,R1008,C-1002,PM-1123,SID-1001,C26673
TRX102315,ORD630587,15/02/2023,2,P4495,R1009,C-1002,PM-1124,SID-1002,C27244
TRX103652,ORD609101,15/02/2023,9,P0225,R1010,C-1003,PM-1125,SID-1003,C22672
TRX103865,ORD626787,16/02/2023,6,P1894,R1001,C-1002,PM-1126,SID-1004,C26271
TRX104223,ORD643880,16/02/2023,5,P4355,R1001,C-1003,PM-1127,SID-1001,C28234
TRX101950,ORD609440,16/02/2023,3,P4309,R1002,C-1004,PM-1122,SID-1002,C23541
TRX102911,ORD539158,16/02/2023,5,P2707,R1001,C-1002,PM-1123,SID-1003,C23526
TRX104313,ORD571569,16/02/2023,2,P7603,R1002,C-1003,PM-1124,SID-1004,C26479
TRX104588,ORD672983,16/02/2023,5,P8444,R1003,C-1004,PM-1125,SID-1001,C20420
TRX103482,ORD588249,17/02/2023,4,P1566,R1004,C-1002,PM-1126,SID-1001,C27082
TRX104186,ORD698309,17/02/2023,5,P3193,R1005,C-1003,PM-1127,SID-1002,C22334
TRX100186,ORD612072,18/02/2023,4,P9484,R1006,C-1004,PM-1122,SID-1001,C26039
TRX101182,ORD571884,18/02/2023,3,P2653,R1007,C-1001,PM-1123,SID-1002,C21225
TRX101972,ORD564069,18/02/2023,10,P0126,R1001,C-1002,PM-1124,SID-1003,C29961
TRX102893,ORD588226,19/02/2023,3,P6794,R1002,C-1003,PM-1125,SID-1004,C29709
TRX104031,ORD551635,19/02/2023,5,P5552,R1003,C-1004,PM-1126,SID-1001,C24476
TRX104559,ORD532156,20/02/2023,3,P7834,R1004,C-1001,PM-1127,SID-1002,C27462
TRX101843,ORD622962,20/02/2023,3,P1628,R1005,C-1002,PM-1122,SID-1003,C28379
TRX103724,ORD579259,21/02/2023,2,P5107,R1006,C-1001,PM-1123,SID-1001,C28782
TRX102286,ORD614296,21/02/2023,6,P0481,R1007,C-1001,PM-1124,SID-1002,C20797
TRX103937,ORD512794,21/02/2023,3,P1840,R1008,C-1002,PM-1125,SID-1001,C20215
TRX104316,ORD613807,21/02/2023,5,P6454,R1009,C-1003,PM-1126,SID-1002,C29994
TRX102427,ORD647361,21/02/2023,2,P4101,R1010,C-1004,PM-1127,SID-1003,C29637
TRX103239,ORD593674,22/02/2023,2,P2359,R1001,C-1001,PM-1122,SID-1001,C20870
TRX103548,ORD618010,22/02/2023,5,P7251,R1002,C-1002,PM-1123,SID-1002,C24971
TRX104619,ORD516570,22/02/2023,4,P4495,R1003,C-1003,PM-1124,SID-1003,C21106
TRX100363,ORD693763,23/02/2023,7,P0225,R1004,C-1004,PM-1125,SID-1004,C22795
TRX100975,ORD682620,23/02/2023,1,P1894,R1005,C-1001,PM-1126,SID-1001,C27415
TRX102580,ORD652780,23/02/2023,4,P4355,R1006,C-1002,PM-1127,SID-1002,C24426
TRX102629,ORD592363,25/02/2023,2,P4309,R1006,C-1003,PM-1122,SID-1003,C22427
TRX103379,ORD536047,25/02/2023,5,P2707,R1001,C-1004,PM-1123,SID-1004,C24253
TRX102071,ORD673491,25/02/2023,4,P7603,R1002,C-1002,PM-1124,SID-1001,C21684
TRX102230,ORD649912,25/02/2023,4,P8444,R1003,C-1002,PM-1125,SID-1002,C26358
TRX104596,ORD585249,25/02/2023,5,P1566,R1004,C-1003,PM-1126,SID-1003,C25468
TRX100316,ORD652027,25/02/2023,7,P3193,R1005,C-1002,PM-1127,SID-1004,C22248
TRX101482,ORD601204,26/02/2023,3,P9484,R1006,C-1003,PM-1122,SID-1001,C28222
TRX102610,ORD547863,26/02/2023,4,P2653,R1007,C-1004,PM-1123,SID-1001,C28807
TRX101279,ORD660442,27/02/2023,2,P0126,R1008,C-1002,PM-1124,SID-1002,C22894
TRX102436,ORD620357,28/02/2023,6,P6794,R1009,C-1002,PM-1125,SID-1001,C29800
TRX103323,ORD579602,28/02/2023,3,P5552,R1010,C-1002,PM-1126,SID-1002,C21785
TRX103509,ORD620018,28/02/2023,4,P7834,R1001,C-1002,PM-1127,SID-1003,C22968
TRX103840,ORD672944,28/02/2023,3,P1628,R1001,C-1002,PM-1122,SID-1004,C20787
TRX104291,ORD685478,28/02/2023,9,P5107,R1002,C-1002,PM-1123,SID-1001,C20377
TRX103031,ORD522793,28/02/2023,7,P0481,R1001,C-1003,PM-1124,SID-1002,C27173
TRX104731,ORD698563,28/02/2023,4,P1840,R1002,C-1002,PM-1125,SID-1003,C25771
TRX102511,ORD582859,28/02/2023,4,P6454,R1003,C-1003,PM-1126,SID-1001,C29804
TRX100597,ORD660382,01/03/2023,5,P4101,R1004,C-1004,PM-1127,SID-1002,C27055
TRX102989,ORD622679,01/03/2023,2,P2359,R1005,C-1002,PM-1122,SID-1001,C24940
TRX103157,ORD662149,01/03/2023,8,P7251,R1006,C-1003,PM-1123,SID-1002,C25496
TRX103158,ORD632288,01/03/2023,3,P4495,R1007,C-1004,PM-1124,SID-1003,C23451
TRX103868,ORD524257,02/03/2023,6,P0225,R1001,C-1002,PM-1125,SID-1001,C24717
TRX104070,ORD623345,02/03/2023,6,P1894,R1002,C-1003,PM-1126,SID-1002,C26486
TRX104467,ORD529464,02/03/2023,3,P4355,R1003,C-1004,PM-1127,SID-1003,C25385
TRX104935,ORD621277,04/03/2023,6,P4309,R1004,C-1001,PM-1122,SID-1004,C21463
TRX101282,ORD643890,05/03/2023,6,P2707,R1005,C-1002,PM-1123,SID-1001,C21070
TRX102238,ORD629278,06/03/2023,2,P7603,R1006,C-1003,PM-1124,SID-1002,C23717
TRX102262,ORD547182,06/03/2023,3,P8444,R1007,C-1004,PM-1125,SID-1003,C28520
TRX102758,ORD626816,06/03/2023,5,P1566,R1008,C-1001,PM-1126,SID-1004,C29647
TRX100861,ORD694210,06/03/2023,4,P3193,R1009,C-1002,PM-1127,SID-1001,C29326
TRX103562,ORD577100,06/03/2023,4,P9484,R1010,C-1001,PM-1122,SID-1002,C21728
TRX104324,ORD543413,07/03/2023,5,P2653,R1001,C-1001,PM-1123,SID-1003,C25134
TRX102600,ORD540768,07/03/2023,4,P0126,R1002,C-1002,PM-1124,SID-1004,C27003
TRX104205,ORD624353,08/03/2023,2,P6794,R1003,C-1003,PM-1125,SID-1001,C25108
TRX100071,ORD552239,08/03/2023,3,P5552,R1004,C-1004,PM-1126,SID-1001,C23858
TRX102918,ORD592618,08/03/2023,4,P7834,R1005,C-1001,PM-1127,SID-1002,C21167
TRX103148,ORD690157,08/03/2023,5,P1628,R1006,C-1002,PM-1122,SID-1001,C22105
TRX103788,ORD510102,09/03/2023,1,P5107,R1006,C-1003,PM-1123,SID-1002,C29374
TRX104560,ORD668281,09/03/2023,5,P0481,R1001,C-1004,PM-1124,SID-1003,C26051
TRX100402,ORD583753,09/03/2023,4,P1840,R1002,C-1001,PM-1125,SID-1004,C21807
TRX100498,ORD510599,09/03/2023,4,P6454,R1003,C-1002,PM-1126,SID-1001,C22988
TRX104805,ORD691981,09/03/2023,6,P4101,R1004,C-1003,PM-1127,SID-1002,C23365
TRX100361,ORD669188,09/03/2023,3,P2359,R1005,C-1004,PM-1122,SID-1003,C24742
TRX102049,ORD597782,10/03/2023,3,P7251,R1006,C-1002,PM-1123,SID-1001,C28349
TRX104726,ORD536682,10/03/2023,6,P4495,R1007,C-1002,PM-1124,SID-1002,C20468
TRX104992,ORD592179,10/03/2023,3,P0225,R1008,C-1003,PM-1125,SID-1001,C26258
TRX100093,ORD630635,10/03/2023,5,P1894,R1009,C-1002,PM-1126,SID-1002,C24637
TRX100863,ORD672509,10/03/2023,6,P4355,R1010,C-1003,PM-1127,SID-1003,C28408
TRX101484,ORD565255,10/03/2023,2,P4309,R1001,C-1004,PM-1122,SID-1001,C27759
TRX102745,ORD512437,10/03/2023,1,P2707,R1001,C-1002,PM-1123,SID-1002,C25499
TRX104013,ORD699292,11/03/2023,2,P7603,R1002,C-1002,PM-1124,SID-1003,C27580
TRX104264,ORD692170,11/03/2023,3,P8444,R1001,C-1002,PM-1125,SID-1004,C22460
TRX100184,ORD516285,12/03/2023,2,P1566,R1002,C-1002,PM-1126,SID-1001,C28516
TRX100642,ORD564518,12/03/2023,4,P3193,R1003,C-1002,PM-1127,SID-1002,C22654
TRX102604,ORD528746,12/03/2023,4,P9484,R1004,C-1002,PM-1122,SID-1003,C22333
TRX103215,ORD539033,13/03/2023,2,P2653,R1005,C-1003,PM-1123,SID-1004,C26191
